time,open,high,low,close,Volume
1526860800,208475569562.9182,211897767994.26855,160634452606.62314,169047908770.92996,64281447138.61899
1527465600,170756015123.66193,196923504605.47284,150989958984.8684,191279118675.98193,61459215089.52817
1528070400,191879777102.49756,196120584909.0951,150662770147.6011,158243833671.34018,63460117848.42998
1528675200,158277606673.95236,164878303964.90875,132574927307.57428,145831423960.4037,57433501814.10408
1529280000,145990477809.53836,158389082126.43738,117439770139.01663,128831625582.59898,52064737585.612946
1529884800,128974804316.03784,137160527420.9567,113798338272.73438,129855567777.71451,54497573460.08737
1530489600,129667389386.98439,144922539040.55255,126578344191.88812,137168788241.11893,56546861174.15457
1531094400,137164678161.65375,140706576540.78992,117334216539.85147,128028361334.95158,47743443865.13359
1531699200,127996882961.38353,154757509101.8681,126369939459.97246,133240658804.56247,63562612236.588745
1532304000,133236953226.27078,147134560666.35413,126168090531.13014,136823193403.61063,61968609395.42565
1532908800,136808947866.98444,138924284057.1462,113584536141.81659,119801727903.14218,56128093282.55515
1533513600,119817739762.81073,123369786477.0852,86867357381.90067,92445729861.94878,56038901845.603386
1534118400,92502954469.0463,100605887173.66663,73451152817.30646,93194185154.65732,59884586636.86699
1534723200,93212850241.61035,95650804327.74905,82173293110.70065,88595543906.27118,45446322220.317154
1535328000,88629182211.20428,103808967744.64917,87280823976.90698,99918249563.57016,55040906426.750755
1535932800,99846854608.65579,102424012688.58571,71209169034.55391,74848151897.58893,56692193444.34596
1536537600,74886256156.82286,80677847211.25504,66185206552.71126,78573051436.14282,49617487934.70661
1537142400,78624644292.49684,107772903654.89896,70985684591.23302,97679586549.91232,73115857212.83867
1537747200,97685804074.5118,99781873333.4555,81591195514.53694,96212983536.74973,73877982662.64307
1538352000,96197213001.50053,98451141092.85114,88204422581.72118,90982780968.08676,54849842022.113495
1538956800,90993700924.9084,94220505892.5509,74913763755.46393,78235830129.53821,50671105889.4756
1539561600,78234631215.19052,89359518367.124,75663821476.07104,84340203690.2963,52803177943.49672
1540166400,84328521681.62688,86280285479.40912,81926519551.83789,84130430398.83667,38456865189.53544
1540771200,84211081616.79013,91259722650.49791,78795488281.8396,88650281572.55013,47784006837.952614
1541376000,88733408926.47336,96897905289.27689,86201092719.46779,88823572847.19774,59083587496.52245
1541980800,88837650397.58185,91222177657.38654,68422828601.97699,76795108368.0372,69047921622.30298
1542585600,76885440362.18895,77736437661.5139,44384757708.31874,52232823680.31297,77542971230.91208
1543190400,52120042610.61876,57952910708.49011,46030624898.307495,52283574325.76018,71098581196.5951
1543795200,52331750742.08536,53122159500.71573,37253205674.89072,42303738738.18674,63438300284.45398
1544400000,42299790748.34791,43261342632.2892,36750429978.08494,38400982269.29892,48268593867.94548
1545004800,38301753520.5289,56997665766.82985,37786030107.05705,54654976373.23534,91026914474.83453
1545609600,54721301070.67317,64199517091.06973,48296437086.13844,55569107583.51698,86267868236.41747
1546214400,55531772638.059906,61257038754.246185,51455949426.67678,58920659814.8578,70267744001.87048
1546819200,58886293253.692474,60964725908.79086,47292516432.22693,48285750091.71109,74222405572.43628
1547424000,48398469161.035355,53488814645.13147,48000254110.45807,49719004769.04803,73017528947.09108
1548028800,49718300879.932365,51607758638.24754,47325546162.50531,48747621639.165535,69228783839.92792
1548633600,48643289332.71022,49312766390.92352,43913270601.041855,46460892257.76354,78464270272.87137
1549238400,46380268297.59385,52993122194.05488,44172228696.30278,51807134906.62935,80891871262.86285
1549843200,51739777516.047485,53356705154.70134,49134773057.54532,52146283022.66614,91891461791.07812
1550448000,52130339779.10314,63849410672.72359,51448531682.91559,53132384886.68557,143902645494.7767
1551052800,53219094817.37871,58032886127.96006,51718724677.92331,54548832131.357735,123815375704.92445
1551657600,54568544257.45703,59119273687.37013,51279674574.29288,57432165479.95814,146511927184.7155
1552262400,57125558076.680466,62222831715.50299,54956975075.437195,59906525570.4193,140007360211.14163
1552867200,59905025326.85742,62071015271.019455,57738485251.315735,60599326580.35806,145771663572.89093
1553472000,60575855090.388885,64887606661.40535,56950034212.27977,63484964113.21033,155792073019.259
1554076800,63449119260.90015,86237766444.89615,59265533123.8555,80127788072.57744,296374611110.9009
1554681600,80283328286.91835,84196569393.96716,70186813118.52621,75708988766.15916,235576620399.1033
1555286400,75708188419.29623,79351454464.14067,70505441437.56357,74949903914.57043,199513036652.62457
1555891200,75163590916.74947,79028642699.01932,64873014300.65793,67540122404.31166,214001773569.68112
1556496000,67444159565.02667,75957657885.8602,64524945703.522095,71302966694.1466,218316122649.8383
1557100800,71285105149.67535,86883255032.20697,67457772292.36876,77338829595.61829,286581191751.41064
1557705600,77352532310.88063,110595689656.13599,71816864991.94197,99337354327.55917,457543315895.12683
1558310400,99349810579.09866,107474720273.203,88638422848.49411,103029588602.06424,345784877368.0089
1558915200,103099757414.77472,120643867564.2622,97468244474.96817,110089823018.85764,406683359083.937
1559520000,110193178373.18607,113512419092.22162,93166741007.88507,96908166820.50223,328935746325.1062
1560124800,96961518195.18304,115753001561.12015,95132046270.5694,109687096676.74435,312022519949.4423
1560729600,109655665314.80252,131385955833.05133,105542108754.7102,120643756442.39832,300790969518.7145
1561334400,120614667703.45132,141863703565.39355,98013335312.47882,108290768312.98706,444022320759.12537
1561939200,108137269999.50458,118252632210.52728,97744436808.5043,112181333291.37488,351644221108.3957
1562544000,112356411179.49426,120215407588.0094,83401690774.70569,85579689671.25275,355599144797.46
1563148800,84439235247.93124,96615593119.55759,73179389414.74527,90469715496.93292,334054134009.51013
1563753600,90611723314.82037,92697051055.284,79649061791.16919,84672719157.80707,248133490741.30426
1564358400,85331912596.35547,91388912185.46057,82443926873.05978,88264132984.17377,225356631409.44104
1564963200,88367987592.71643,95505842564.44763,77834929289.39307,84994775518.29016,269587972113.43137
1565568000,85047710841.73685,86437243708.90509,68258308506.9762,78222821338.93121,248185634003.66306
1566172800,78147300672.83002,82506794073.78049,71492084465.63306,75358086633.57211,246152375297.59763
1566777600,75420141144.31448,79502563399.31769,67245747513.94748,70344663138.26773,237997936380.45596
1567382400,70369022704.28528,75541137914.35352,67695603391.84494,73626789342.20206,251577199115.43185
1567987200,73663604261.97433,75904778469.32288,69365933472.34683,74014536370.64993,241076743699.92874
1568592000,74172740656.75171,85650063045.70065,72106957010.20111,77736465976.66092,289537742477.35284
