time,open,high,low,close,volume
2022-01-07,355.0,355.0,355.0,355.0,1000
2022-01-08,421.0,421.0,421.0,421.0,1000
2022-01-09,384.0,384.0,384.0,384.0,1000
2022-01-10,452.0,452.0,452.0,452.0,1000
2022-01-11,360.0,360.0,360.0,360.0,1000
2022-01-12,399.0,399.0,399.0,399.0,1000
2022-02-07,368.0,368.0,368.0,368.0,1000
2022-02-08,412.0,412.0,412.0,412.0,1000
2022-02-09,403.0,403.0,403.0,403.0,1000
2022-02-10,490.0,490.0,490.0,490.0,1000
2022-02-11,364.0,364.0,364.0,364.0,1000
2022-02-12,406.0,406.0,406.0,406.0,1000
2022-03-07,398.0,398.0,398.0,398.0,1000
2022-03-08,411.0,411.0,411.0,411.0,1000
2022-03-09,458.0,458.0,458.0,458.0,1000
2022-03-10,501.0,501.0,501.0,501.0,1000
2022-03-11,364.0,364.0,364.0,364.0,1000
2022-03-12,406.0,406.0,406.0,406.0,1000
2022-04-07,401.0,401.0,401.0,401.0,1000
2022-04-08,390.0,390.0,390.0,390.0,1000
2022-04-09,458.0,458.0,458.0,458.0,1000
2022-04-10,450.0,450.0,450.0,450.0,1000
2022-04-11,376.0,376.0,376.0,376.0,1000
2022-04-12,455.0,455.0,455.0,455.0,1000
2022-05-07,387.0,387.0,387.0,387.0,1000
2022-05-08,380.0,380.0,380.0,380.0,1000
2022-05-09,478.0,478.0,478.0,478.0,1000
2022-05-10,430.0,430.0,430.0,430.0,1000
2022-05-11,367.0,367.0,367.0,367.0,1000
2022-05-12,493.0,493.0,493.0,493.0,1000
2022-06-07,386.0,386.0,386.0,386.0,1000
2022-06-08,389.0,389.0,389.0,389.0,1000
2022-06-09,461.0,461.0,461.0,461.0,1000
2022-06-10,395.0,395.0,395.0,395.0,1000
2022-06-11,393.0,393.0,393.0,393.0,1000
2022-06-12,451.0,451.0,451.0,451.0,1000
2022-06-17,300.0,300.0,300.0,300.0,1000
2022-06-18,342.0,342.0,342.0,342.0,1000
2022-06-19,306.0,306.0,306.0,306.0,1000
2022-06-20,290.0,290.0,290.0,290.0,1000
2022-06-21,322.0,322.0,322.0,322.0,1000
2022-06-22,335.0,335.0,335.0,335.0,1000
2022-06-23,337.0,337.0,337.0,337.0,1000
2022-06-24,341.0,341.0,341.0,341.0,1000
2022-06-25,343.0,343.0,343.0,343.0,1000
2022-06-26,361.0,361.0,361.0,361.0,1000
2022-06-27,376.0,376.0,376.0,376.0,1000
2022-06-28,371.0,371.0,371.0,371.0,1000
2022-06-29,355.0,355.0,355.0,355.0,1000
2022-06-30,369.0,369.0,369.0,369.0,1000
2022-07-07,332.0,332.0,332.0,332.0,1000
2022-07-08,393.0,393.0,393.0,393.0,1000
2022-07-09,440.0,440.0,440.0,440.0,1000
2022-07-10,426.0,426.0,426.0,426.0,1000
2022-07-11,415.0,415.0,415.0,415.0,1000
2022-07-12,451.0,451.0,451.0,451.0,1000
2022-07-13,391.0,391.0,391.0,391.0,1000
2022-07-14,374.0,374.0,374.0,374.0,1000
2022-07-15,369.0,369.0,369.0,369.0,1000
2022-07-16,380.0,380.0,380.0,380.0,1000
2022-07-17,398.0,398.0,398.0,398.0,1000
2022-07-18,398.0,398.0,398.0,398.0,1000
2022-07-19,330.0,330.0,330.0,330.0,1000
2022-07-20,318.0,318.0,318.0,318.0,1000
2022-07-21,317.0,317.0,317.0,317.0,1000
2022-07-22,326.0,326.0,326.0,326.0,1000
2022-07-23,348.0,348.0,348.0,348.0,1000
2022-07-24,367.0,367.0,367.0,367.0,1000
2022-07-25,383.0,383.0,383.0,383.0,1000
2022-07-26,376.0,376.0,376.0,376.0,1000
2022-07-27,393.0,393.0,393.0,393.0,1000
2022-07-28,358.0,358.0,358.0,358.0,1000
2022-07-29,349.0,349.0,349.0,349.0,1000
2022-07-30,358.0,358.0,358.0,358.0,1000
2022-07-31,392.0,392.0,392.0,392.0,1000
2022-08-07,268.0,268.0,268.0,268.0,1000
2022-08-08,408.0,408.0,408.0,408.0,1000
2022-08-09,419.0,419.0,419.0,419.0,1000
2022-08-10,453.0,453.0,453.0,453.0,1000
2022-08-11,397.0,397.0,397.0,397.0,1000
2022-08-12,448.0,448.0,448.0,448.0,1000
2022-08-13,368.0,368.0,368.0,368.0,1000
2022-08-14,377.0,377.0,377.0,377.0,1000
2022-08-15,373.0,373.0,373.0,373.0,1000
2022-08-16,399.0,399.0,399.0,399.0,1000
2022-08-17,414.0,414.0,414.0,414.0,1000
2022-08-18,413.0,413.0,413.0,413.0,1000
2022-08-19,406.0,406.0,406.0,406.0,1000
2022-08-20,429.0,429.0,429.0,429.0,1000
2022-08-21,459.0,459.0,459.0,459.0,1000
2022-08-22,501.0,501.0,501.0,501.0,1000
2022-08-23,501.0,501.0,501.0,501.0,1000
2022-08-24,493.0,493.0,493.0,493.0,1000
2022-08-25,478.0,478.0,478.0,478.0,1000
2022-08-26,437.0,437.0,437.0,437.0,1000
2022-08-27,446.0,446.0,446.0,446.0,1000
2022-08-28,467.0,467.0,467.0,467.0,1000
2022-08-29,481.0,481.0,481.0,481.0,1000
2022-08-30,416.0,416.0,416.0,416.0,1000
2022-08-31,366.0,366.0,366.0,366.0,1000
2022-09-07,298.0,298.0,298.0,298.0,1000
2022-09-08,404.0,404.0,404.0,404.0,1000
2022-09-09,399.0,399.0,399.0,399.0,1000
2022-09-10,478.0,478.0,478.0,478.0,1000
2022-09-11,411.0,411.0,411.0,411.0,1000
2022-09-12,448.0,448.0,448.0,448.0,1000
2022-09-13,397.0,397.0,397.0,397.0,1000
2022-09-14,403.0,403.0,403.0,403.0,1000
2022-09-15,401.0,401.0,401.0,401.0,1000
2022-09-16,437.0,437.0,437.0,437.0,1000
2022-09-17,353.0,353.0,353.0,353.0,1000
2022-09-18,403.0,403.0,403.0,403.0,1000
2022-09-19,421.0,421.0,421.0,421.0,1000
2022-09-20,402.0,402.0,402.0,402.0,1000
2022-09-21,387.0,387.0,387.0,387.0,1000
2022-09-22,424.0,424.0,424.0,424.0,1000
2022-09-23,382.0,382.0,382.0,382.0,1000
2022-09-24,410.0,410.0,410.0,410.0,1000
2022-09-25,446.0,446.0,446.0,446.0,1000
2022-09-26,471.0,471.0,471.0,471.0,1000
2022-09-27,459.0,459.0,459.0,459.0,1000
2022-09-28,422.0,422.0,422.0,422.0,1000
2022-09-29,435.0,435.0,435.0,435.0,1000
2022-09-30,453.0,453.0,453.0,453.0,1000
2022-10-07,352.0,352.0,352.0,352.0,1000
2022-10-08,403.0,403.0,403.0,403.0,1000
2022-10-09,392.0,392.0,392.0,392.0,1000
2022-10-10,493.0,493.0,493.0,493.0,1000
2022-10-11,343.0,343.0,343.0,343.0,1000
2022-10-12,479.0,479.0,479.0,479.0,1000
2022-10-13,410.0,410.0,410.0,410.0,1000
2022-10-14,421.0,421.0,421.0,421.0,1000
2022-10-15,410.0,410.0,410.0,410.0,1000
2022-10-16,444.0,444.0,444.0,444.0,1000
2022-10-17,476.0,476.0,476.0,476.0,1000
2022-10-18,443.0,443.0,443.0,443.0,1000
2022-10-19,457.0,457.0,457.0,457.0,1000
2022-10-20,429.0,429.0,429.0,429.0,1000
2022-10-21,423.0,423.0,423.0,423.0,1000
2022-10-22,422.0,422.0,422.0,422.0,1000
2022-10-23,457.0,457.0,457.0,457.0,1000
2022-10-24,490.0,490.0,490.0,490.0,1000
2022-10-25,434.0,434.0,434.0,434.0,1000
2022-10-26,385.0,385.0,385.0,385.0,1000
2022-10-27,365.0,365.0,365.0,365.0,1000
2022-10-28,351.0,351.0,351.0,351.0,1000
2022-10-29,376.0,376.0,376.0,376.0,1000
2022-10-30,354.0,354.0,354.0,354.0,1000
2022-10-31,387.0,387.0,387.0,387.0,1000
2022-11-07,385.0,385.0,385.0,385.0,1000
2022-11-08,367.0,367.0,367.0,367.0,1000
2022-11-09,434.0,434.0,434.0,434.0,1000
2022-11-10,438.0,438.0,438.0,438.0,1000
2022-11-11,347.0,347.0,347.0,347.0,1000
2022-11-12,501.0,501.0,501.0,501.0,1000
2022-11-13,438.0,438.0,438.0,438.0,1000
2022-11-14,451.0,451.0,451.0,451.0,1000
2022-11-15,437.0,437.0,437.0,437.0,1000
2022-11-16,423.0,423.0,423.0,423.0,1000
2022-11-17,427.0,427.0,427.0,427.0,1000
2022-11-18,476.0,476.0,476.0,476.0,1000
2022-11-19,501.0,501.0,501.0,501.0,1000
2022-11-20,501.0,501.0,501.0,501.0,1000
2022-11-21,501.0,501.0,501.0,501.0,1000
2022-11-22,501.0,501.0,501.0,501.0,1000
2022-11-23,501.0,501.0,501.0,501.0,1000
2022-11-24,501.0,501.0,501.0,501.0,1000
2022-11-25,501.0,501.0,501.0,501.0,1000
2022-11-26,501.0,501.0,501.0,501.0,1000
2022-11-27,501.0,501.0,501.0,501.0,1000
2022-11-28,501.0,501.0,501.0,501.0,1000
2022-11-29,501.0,501.0,501.0,501.0,1000
2022-11-30,456.0,456.0,456.0,456.0,1000
2022-12-07,388.0,388.0,388.0,388.0,1000
2022-12-08,365.0,365.0,365.0,365.0,1000
2022-12-09,418.0,418.0,418.0,418.0,1000
2022-12-10,410.0,410.0,410.0,410.0,1000
2022-12-11,383.0,383.0,383.0,383.0,1000
2022-12-12,501.0,501.0,501.0,501.0,1000
2022-12-13,501.0,501.0,501.0,501.0,1000
2022-12-14,462.0,462.0,462.0,462.0,1000
2022-12-15,457.0,457.0,457.0,457.0,1000
2022-12-16,442.0,442.0,442.0,442.0,1000
2022-12-17,458.0,458.0,458.0,458.0,1000
2022-12-18,501.0,501.0,501.0,501.0,1000
2022-12-19,501.0,501.0,501.0,501.0,1000
2022-12-20,501.0,501.0,501.0,501.0,1000
2022-12-21,501.0,501.0,501.0,501.0,1000
2022-12-22,501.0,501.0,501.0,501.0,1000
2022-12-23,501.0,501.0,501.0,501.0,1000
2022-12-24,501.0,501.0,501.0,501.0,1000
2022-12-25,501.0,501.0,501.0,501.0,1000
2022-12-26,501.0,501.0,501.0,501.0,1000
2022-12-27,501.0,501.0,501.0,501.0,1000
2022-12-28,501.0,501.0,501.0,501.0,1000
2022-12-29,501.0,501.0,501.0,501.0,1000
2022-12-30,501.0,501.0,501.0,501.0,1000
2022-12-31,501.0,501.0,501.0,501.0,1000
2023-01-01,501.0,501.0,501.0,501.0,1000
2023-01-02,501.0,501.0,501.0,501.0,1000
2023-01-03,501.0,501.0,501.0,501.0,1000
2023-01-04,456.0,456.0,456.0,456.0,1000
2023-01-05,501.0,501.0,501.0,501.0,1000
2023-01-06,501.0,501.0,501.0,501.0,1000
2023-01-07,501.0,501.0,501.0,501.0,1000
2023-01-08,501.0,501.0,501.0,501.0,1000
2023-01-09,501.0,501.0,501.0,501.0,1000
2023-01-10,501.0,501.0,501.0,501.0,1000
2023-01-11,501.0,501.0,501.0,501.0,1000
2023-01-12,501.0,501.0,501.0,501.0,1000
2023-01-13,480.0,480.0,480.0,480.0,1000
2023-01-14,399.0,399.0,399.0,399.0,1000
2023-01-15,424.0,424.0,424.0,424.0,1000
2023-01-16,496.0,496.0,496.0,496.0,1000
2023-01-17,501.0,501.0,501.0,501.0,1000
2023-01-18,488.0,488.0,488.0,488.0,1000
2023-01-19,483.0,483.0,483.0,483.0,1000
2023-01-20,483.0,483.0,483.0,483.0,1000
2023-01-21,456.0,456.0,456.0,456.0,1000
2023-01-22,498.0,498.0,498.0,498.0,1000
2023-01-23,501.0,501.0,501.0,501.0,1000
2023-01-24,501.0,501.0,501.0,501.0,1000
2023-01-25,493.0,493.0,493.0,493.0,1000
2023-01-26,437.0,437.0,437.0,437.0,1000
2023-01-27,451.0,451.0,451.0,451.0,1000
2023-01-28,497.0,497.0,497.0,497.0,1000
2023-01-29,501.0,501.0,501.0,501.0,1000
2023-01-30,501.0,501.0,501.0,501.0,1000
2023-01-31,501.0,501.0,501.0,501.0,1000
2023-02-01,501.0,501.0,501.0,501.0,1000
2023-02-02,449.0,449.0,449.0,449.0,1000
2023-02-03,501.0,501.0,501.0,501.0,1000
2023-02-04,501.0,501.0,501.0,501.0,1000
2023-02-05,501.0,501.0,501.0,501.0,1000
2023-02-06,501.0,501.0,501.0,501.0,1000
2023-02-07,501.0,501.0,501.0,501.0,1000
2023-02-08,501.0,501.0,501.0,501.0,1000
2023-02-09,501.0,501.0,501.0,501.0,1000
2023-02-10,501.0,501.0,501.0,501.0,1000
2023-02-11,501.0,501.0,501.0,501.0,1000
2023-02-12,501.0,501.0,501.0,501.0,1000
2023-02-13,501.0,501.0,501.0,501.0,1000
2023-02-14,501.0,501.0,501.0,501.0,1000
2023-02-15,501.0,501.0,501.0,501.0,1000
2023-02-16,459.0,459.0,459.0,459.0,1000
2023-02-17,479.0,479.0,479.0,479.0,1000
2023-02-18,501.0,501.0,501.0,501.0,1000
2023-02-19,501.0,501.0,501.0,501.0,1000
2023-02-20,501.0,501.0,501.0,501.0,1000
2023-02-21,501.0,501.0,501.0,501.0,1000
2023-02-22,501.0,501.0,501.0,501.0,1000
2023-02-23,501.0,501.0,501.0,501.0,1000
2023-02-24,501.0,501.0,501.0,501.0,1000
2023-02-25,501.0,501.0,501.0,501.0,1000
2023-02-26,501.0,501.0,501.0,501.0,1000
2023-02-27,501.0,501.0,501.0,501.0,1000
2023-02-28,501.0,501.0,501.0,501.0,1000
2023-03-01,501.0,501.0,501.0,501.0,1000
2023-03-02,450.0,450.0,450.0,450.0,1000
2023-03-03,501.0,501.0,501.0,501.0,1000
2023-03-04,500.0,500.0,500.0,500.0,1000
2023-03-05,498.0,498.0,498.0,498.0,1000
2023-03-06,501.0,501.0,501.0,501.0,1000
2023-03-07,501.0,501.0,501.0,501.0,1000
2023-03-08,501.0,501.0,501.0,501.0,1000
2023-03-09,501.0,501.0,501.0,501.0,1000
2023-03-10,501.0,501.0,501.0,501.0,1000
2023-03-11,501.0,501.0,501.0,501.0,1000
2023-03-12,501.0,501.0,501.0,501.0,1000
2023-03-13,501.0,501.0,501.0,501.0,1000
2023-03-14,479.0,479.0,479.0,479.0,1000
2023-03-15,450.0,450.0,450.0,450.0,1000
2023-03-16,466.0,466.0,466.0,466.0,1000
2023-03-17,481.0,481.0,481.0,481.0,1000
2023-03-18,448.0,448.0,448.0,448.0,1000
2023-03-19,479.0,479.0,479.0,479.0,1000
2023-03-20,453.0,453.0,453.0,453.0,1000
2023-03-21,444.0,444.0,444.0,444.0,1000
2023-03-22,442.0,442.0,442.0,442.0,1000
2023-03-23,429.0,429.0,429.0,429.0,1000
2023-03-24,455.0,455.0,455.0,455.0,1000
2023-03-25,501.0,501.0,501.0,501.0,1000
2023-03-26,501.0,501.0,501.0,501.0,1000
2023-03-27,501.0,501.0,501.0,501.0,1000
2023-03-28,501.0,501.0,501.0,501.0,1000
2023-03-29,498.0,498.0,498.0,498.0,1000
2023-03-30,421.0,421.0,421.0,421.0,1000
2023-03-31,416.0,416.0,416.0,416.0,1000
2023-04-01,501.0,501.0,501.0,501.0,1000
2023-04-02,467.0,467.0,467.0,467.0,1000
2023-04-03,501.0,501.0,501.0,501.0,1000
2023-04-04,439.0,439.0,439.0,439.0,1000
2023-04-05,490.0,490.0,490.0,490.0,1000
2023-04-06,501.0,501.0,501.0,501.0,1000
2023-04-07,501.0,501.0,501.0,501.0,1000
2023-04-08,501.0,501.0,501.0,501.0,1000
2023-04-09,501.0,501.0,501.0,501.0,1000
2023-04-10,501.0,501.0,501.0,501.0,1000
2023-04-11,501.0,501.0,501.0,501.0,1000
2023-04-12,455.0,455.0,455.0,455.0,1000
2023-04-13,417.0,417.0,417.0,417.0,1000
2023-04-14,398.0,398.0,398.0,398.0,1000
2023-04-15,417.0,417.0,417.0,417.0,1000
2023-04-16,472.0,472.0,472.0,472.0,1000
2023-04-17,500.0,500.0,500.0,500.0,1000
2023-04-18,465.0,465.0,465.0,465.0,1000
2023-04-19,460.0,460.0,460.0,460.0,1000
2023-04-20,463.0,463.0,463.0,463.0,1000
2023-04-21,485.0,485.0,485.0,485.0,1000
2023-04-22,501.0,501.0,501.0,501.0,1000
2023-04-23,501.0,501.0,501.0,501.0,1000
2023-04-24,501.0,501.0,501.0,501.0,1000
2023-04-25,501.0,501.0,501.0,501.0,1000
2023-04-26,501.0,501.0,501.0,501.0,1000
2023-04-27,497.0,497.0,497.0,497.0,1000
2023-04-28,501.0,501.0,501.0,501.0,1000
2023-04-29,501.0,501.0,501.0,501.0,1000
2023-04-30,501.0,501.0,501.0,501.0,1000
2023-05-01,501.0,501.0,501.0,501.0,1000
2023-05-02,478.0,478.0,478.0,478.0,1000
2023-05-03,501.0,501.0,501.0,501.0,1000
2023-05-04,404.0,404.0,404.0,404.0,1000
2023-05-05,470.0,470.0,470.0,470.0,1000
2023-05-06,501.0,501.0,501.0,501.0,1000
2023-05-07,501.0,501.0,501.0,501.0,1000
2023-05-08,501.0,501.0,501.0,501.0,1000
2023-05-09,501.0,501.0,501.0,501.0,1000
2023-05-10,501.0,501.0,501.0,501.0,1000
2023-05-11,501.0,501.0,501.0,501.0,1000
2023-05-12,367.0,367.0,367.0,367.0,1000
2023-05-13,501.0,501.0,501.0,501.0,1000
2023-05-14,501.0,501.0,501.0,501.0,1000
2023-05-15,501.0,501.0,501.0,501.0,1000
2023-05-16,501.0,501.0,501.0,501.0,1000
2023-05-17,501.0,501.0,501.0,501.0,1000
2023-05-18,501.0,501.0,501.0,501.0,1000
2023-05-19,501.0,501.0,501.0,501.0,1000
2023-05-20,501.0,501.0,501.0,501.0,1000
2023-05-21,501.0,501.0,501.0,501.0,1000
2023-05-22,501.0,501.0,501.0,501.0,1000
2023-05-23,501.0,501.0,501.0,501.0,1000
2023-05-24,501.0,501.0,501.0,501.0,1000
2023-05-25,501.0,501.0,501.0,501.0,1000
2023-05-26,501.0,501.0,501.0,501.0,1000
2023-05-27,501.0,501.0,501.0,501.0,1000
2023-05-28,501.0,501.0,501.0,501.0,1000
2023-05-29,501.0,501.0,501.0,501.0,1000
2023-05-30,501.0,501.0,501.0,501.0,1000
2023-05-31,501.0,501.0,501.0,501.0,1000
2023-06-01,501.0,501.0,501.0,501.0,1000
2023-06-02,501.0,501.0,501.0,501.0,1000
2023-06-03,501.0,501.0,501.0,501.0,1000
2023-06-04,412.0,412.0,412.0,412.0,1000
2023-06-05,470.0,470.0,470.0,470.0,1000
2023-06-06,501.0,501.0,501.0,501.0,1000
2023-06-07,501.0,501.0,501.0,501.0,1000
2023-06-08,501.0,501.0,501.0,501.0,1000
2023-06-09,501.0,501.0,501.0,501.0,1000
2023-06-10,501.0,501.0,501.0,501.0,1000
2023-06-11,501.0,501.0,501.0,501.0,1000
2023-06-12,316.0,316.0,316.0,316.0,1000
2023-06-13,501.0,501.0,501.0,501.0,1000
2023-06-14,501.0,501.0,501.0,501.0,1000
2023-06-15,501.0,501.0,501.0,501.0,1000
2023-06-16,501.0,501.0,501.0,501.0,1000
2023-06-17,501.0,501.0,501.0,501.0,1000
2023-06-18,501.0,501.0,501.0,501.0,1000
2023-06-19,501.0,501.0,501.0,501.0,1000
2023-06-20,501.0,501.0,501.0,501.0,1000
2023-06-21,501.0,501.0,501.0,501.0,1000
2023-06-22,501.0,501.0,501.0,501.0,1000
2023-06-23,501.0,501.0,501.0,501.0,1000
2023-06-24,435.0,435.0,435.0,435.0,1000
2023-06-25,465.0,465.0,465.0,465.0,1000
2023-06-26,501.0,501.0,501.0,501.0,1000
2023-06-27,501.0,501.0,501.0,501.0,1000
2023-06-28,501.0,501.0,501.0,501.0,1000
2023-06-29,501.0,501.0,501.0,501.0,1000
2023-06-30,501.0,501.0,501.0,501.0,1000
2023-07-01,501.0,501.0,501.0,501.0,1000
2023-07-02,496.0,496.0,496.0,496.0,1000
2023-07-03,501.0,501.0,501.0,501.0,1000
2023-07-04,439.0,439.0,439.0,439.0,1000
2023-07-05,501.0,501.0,501.0,501.0,1000
2023-07-06,501.0,501.0,501.0,501.0,1000
2023-07-07,501.0,501.0,501.0,501.0,1000
2023-07-08,501.0,501.0,501.0,501.0,1000
2023-07-09,501.0,501.0,501.0,501.0,1000
2023-07-10,501.0,501.0,501.0,501.0,1000
2023-07-11,501.0,501.0,501.0,501.0,1000
2023-07-12,331.0,331.0,331.0,331.0,1000
2023-07-13,491.0,491.0,491.0,491.0,1000
2023-07-14,247.0,247.0,247.0,247.0,1000
2023-07-15,287.0,287.0,287.0,287.0,1000
2023-07-16,365.0,365.0,365.0,365.0,1000
2023-07-17,411.0,411.0,411.0,411.0,1000
2023-07-18,390.0,390.0,390.0,390.0,1000
2023-07-19,361.0,361.0,361.0,361.0,1000
2023-07-20,350.0,350.0,350.0,350.0,1000
2023-07-21,362.0,362.0,362.0,362.0,1000
2023-07-22,411.0,411.0,411.0,411.0,1000
2023-07-23,493.0,493.0,493.0,493.0,1000
2023-07-24,498.0,498.0,498.0,498.0,1000
2023-07-25,480.0,480.0,480.0,480.0,1000
2023-07-26,499.0,499.0,499.0,499.0,1000
2023-07-27,479.0,479.0,479.0,479.0,1000
2023-07-28,501.0,501.0,501.0,501.0,1000
2023-07-29,501.0,501.0,501.0,501.0,1000
2023-07-30,501.0,501.0,501.0,501.0,1000
2023-07-31,501.0,501.0,501.0,501.0,1000
2023-08-01,501.0,501.0,501.0,501.0,1000
2023-08-02,501.0,501.0,501.0,501.0,1000
2023-08-03,501.0,501.0,501.0,501.0,1000
2023-08-04,476.0,476.0,476.0,476.0,1000
2023-08-05,501.0,501.0,501.0,501.0,1000
2023-08-06,501.0,501.0,501.0,501.0,1000
2023-08-07,501.0,501.0,501.0,501.0,1000
2023-08-08,501.0,501.0,501.0,501.0,1000
2023-08-09,501.0,501.0,501.0,501.0,1000
2023-08-10,501.0,501.0,501.0,501.0,1000
2023-08-11,501.0,501.0,501.0,501.0,1000
2023-08-12,365.0,365.0,365.0,365.0,1000
2023-08-13,501.0,501.0,501.0,501.0,1000
2023-08-14,501.0,501.0,501.0,501.0,1000
2023-08-15,501.0,501.0,501.0,501.0,1000
2023-08-16,501.0,501.0,501.0,501.0,1000
2023-08-17,501.0,501.0,501.0,501.0,1000
2023-08-18,501.0,501.0,501.0,501.0,1000
2023-08-19,501.0,501.0,501.0,501.0,1000
2023-08-20,501.0,501.0,501.0,501.0,1000
2023-08-21,501.0,501.0,501.0,501.0,1000
2023-08-22,501.0,501.0,501.0,501.0,1000
