time,open,high,low,close,volume
2024-01-01,258.5104023868934,258.5104023868934,258.5104023868934,258.5104023868934,1000
2024-01-02,266.8122678029796,266.8122678029796,266.8122678029796,266.8122678029796,1000
2024-01-03,259.88798229775927,259.88798229775927,259.88798229775927,259.88798229775927,1000
2024-01-04,254.83076595466102,254.83076595466102,254.83076595466102,254.83076595466102,1000
2024-01-05,255.89686443782415,255.89686443782415,255.89686443782415,255.89686443782415,1000
2024-01-06,257.30647848094446,257.30647848094446,257.30647848094446,257.30647848094446,1000
2024-01-07,258.13774546773607,258.13774546773607,258.13774546773607,258.13774546773607,1000
2024-01-08,259.9731403560435,259.9731403560435,259.9731403560435,259.9731403560435,1000
2024-01-09,257.98103162664654,257.98103162664654,257.98103162664654,257.98103162664654,1000
2024-01-10,260.11529221984955,260.11529221984955,260.11529221984955,260.11529221984955,1000
2024-01-11,265.2747229433332,265.2747229433332,265.2747229433332,265.2747229433332,1000
2024-01-12,266.0142586050477,266.0142586050477,266.0142586050477,266.0142586050477,1000
2024-01-13,268.0833124374188,268.0833124374188,268.0833124374188,268.0833124374188,1000
2024-01-14,269.62642531871546,269.62642531871546,269.62642531871546,269.62642531871546,1000
2024-01-15,269.99780301239804,269.99780301239804,269.99780301239804,269.99780301239804,1000
2024-01-16,274.28767769663443,274.28767769663443,274.28767769663443,274.28767769663443,1000
2024-01-17,274.58340937573126,274.58340937573126,274.58340937573126,274.58340937573126,1000
2024-01-18,275.3956474922751,275.3956474922751,275.3956474922751,275.3956474922751,1000
2024-01-19,276.12440256050974,276.12440256050974,276.12440256050974,276.12440256050974,1000
2024-01-20,278.4532599805863,278.4532599805863,278.4532599805863,278.4532599805863,1000
2024-01-21,279.8613875464665,279.8613875464665,279.8613875464665,279.8613875464665,1000
2024-01-22,280.9996673955283,280.9996673955283,280.9996673955283,280.9996673955283,1000
2024-01-23,279.87050512452197,279.87050512452197,279.87050512452197,279.87050512452197,1000
2024-01-24,285.2299661482942,285.2299661482942,285.2299661482942,285.2299661482942,1000
2024-01-25,288.26574722695756,288.26574722695756,288.26574722695756,288.26574722695756,1000
2024-01-26,290.4180329965179,290.4180329965179,290.4180329965179,290.4180329965179,1000
2024-01-27,290.1522564359968,290.1522564359968,290.1522564359968,290.1522564359968,1000
2024-01-28,290.2151390603446,290.2151390603446,290.2151390603446,290.2151390603446,1000
2024-01-29,292.25526915620446,292.25526915620446,292.25526915620446,292.25526915620446,1000
2024-01-30,293.99387524786795,293.99387524786795,293.99387524786795,293.99387524786795,1000
2024-01-31,294.8548011910906,294.8548011910906,294.8548011910906,294.8548011910906,1000
