time,open,high,low,close,Volume
1396224000,0.006286877963450486,0.007148688300944541,0.0051728385120421785,0.005791331927917686,11360301.620043961
1396828800,0.005898355815841658,0.006331615144160029,0.0009462808326535215,0.005702264655764119,4133691.9749143003
1397433600,0.0057172493557174926,0.009789168232019939,0.005210851014687369,0.007952007904589308,4303838.155931849
1398038400,0.007666434200033027,0.008562910787743192,0.006558345662320379,0.007741337426581594,11228185.046953151
1398643200,0.007417267542890701,0.008602992178444372,0.006698707733676255,0.007718038625866031,12269354.976868331
1399248000,0.007641931948423023,0.00898542773170895,0.006762509154015449,0.008522682081940252,4829554.826866301
1399852800,0.00839659650096896,0.012168255837959647,0.007802040604853654,0.011015530685914217,9599179.3798923
1400457600,0.011033879181882597,0.015205800460049053,0.007755916618849487,0.01315863540260779,15441141.892715473
1401062400,0.013350917223168633,0.013821459579549443,0.0076128627956220185,0.011033493921302802,29750569.009687964
1401667200,0.010955174499817871,0.012946886889153807,0.007926023915208327,0.008442440095477781,19409949.951075234
1402272000,0.00854450267172969,0.011005027601658984,0.007920202771070283,0.009957210642762393,7797699.79986865
1402876800,0.010120517441446028,0.011509250674698986,0.008844227448963862,0.010757670561349365,6492302.8356473595
1403481600,0.010797611753126475,0.011594952250003406,0.009152169484632853,0.009506619706418026,6323674.62586741
1404086400,0.009447549288706043,0.009719254279313349,0.006041153930375164,0.006977742956973102,4870752.45247691
1404691200,0.006986835663102781,0.008749981758960346,0.006670437121747319,0.007270087519061039,5165090.9076148495
1405296000,0.007290315366729503,0.00876913557304381,0.0065875964812233,0.007602484849243615,3541525.2107639904
1405900800,0.007649662042706576,0.00786655931014175,0.006673692600128326,0.006951898177525269,4839552.09423129
1406505600,0.006972439973943086,0.00838521005815816,0.005870635019047536,0.007284845136667926,5865123.085204329
1407110400,0.0071679686786792944,0.00771215903304623,0.005804906367964959,0.006256784592594353,3877601.1721384004
1407715200,0.006250752115433097,0.020100898744657848,0.00489807169122249,0.007922859127258848,4431600.12252907
1408320000,0.008083812248354057,0.0154494361557028,0.006564895277609832,0.013743940187276546,6637706.77446425
1408924800,0.013723980923243133,0.025040481720308556,0.01054518870501545,0.014301792190764525,9130557.141832931
1409529600,0.01424907946444358,0.0187882771132029,0.012904006736660827,0.01610075914074314,16805484.058991723
1410134400,0.016319048737054538,0.02260564256981889,0.015581356376007504,0.019096162745808325,16933305.441647667
1410739200,0.019280944958038216,0.021336535906543278,0.01739737211425989,0.01977404983594015,18574957.748344377
1411344000,0.019813153286356727,0.02521412024301049,0.019125269289483403,0.02352049127344942,12691515.94333123
1411948800,0.023613274567105668,0.026894522914952573,0.021060823799904087,0.023310348995005455,18956096.394195627
1412553600,0.023192392197850464,0.025035906420072435,0.01838053346455812,0.019456405509489873,7593891.781790841
1413158400,0.019450471264552217,0.01981249679545796,0.015211426367726325,0.01582966354372435,5532460.48201959
1413763200,0.015875035242257248,0.018899426018139574,0.014725743436697091,0.017141350773663015,4241812.961463211
1414368000,0.01743738623434397,0.018074715593396108,0.013635544729048646,0.015106216391721572,23954566.7866408
