time,open,high,low,close,Volume
1558742400,0.1098385262042878,0.11264246350731191,0.10638720413727723,0.10880131541445308,3341750677.0381265
1558828800,0.10849569981705608,0.11114441798089264,0.10247409690229771,0.1034802180142302,4517978017.181242
1558915200,0.10361435368428779,0.10853582893621905,0.1016442213904211,0.10558702157447049,5216856412.827737
1559001600,0.10584728439303459,0.1110667424644657,0.10373066338560634,0.10828765967853933,4636788460.172963
1559088000,0.10787532988061674,0.1139636556468581,0.10480151858768458,0.11018939630665013,4791238060.355328
1559174400,0.11022563694669457,0.11950165264936283,0.10670877963375394,0.11126083247047248,6548475834.377179
1559260800,0.11116090962462653,0.11641184508106286,0.10836074820637605,0.11362863024414759,5160045662.584932
1559347200,0.11335362075858221,0.11822616917786082,0.1096733117420165,0.11246812432994582,5215039936.312159
1559433600,0.11293315938612371,0.11788321845008475,0.11042335914506556,0.1139467638389995,4640455686.410538
1559520000,0.11431975055971841,0.11884948221005737,0.1124662648796074,0.11530541771116068,5130473327.52504
1559606400,0.11517570117085267,0.11976480663628032,0.1112570763361923,0.11464952324640029,5449969912.1894
1559692800,0.11532640492968062,0.12184300589767291,0.11224547481422487,0.11630825347222999,4794347273.160585
1559779200,0.11668743395377393,0.12037293908814285,0.11420210188155738,0.11684540542879468,4085720596.254601
1559865600,0.11682435468792912,0.12173361370781995,0.11457265533518302,0.11831050760614308,4217526627.034712
1559952000,0.11837410473373527,0.12256871457915984,0.11616607316098793,0.11862058734947617,3886349597.4249845
1560038400,0.11848606879440052,0.1219904935492084,0.11571943930969808,0.11785773161875499,3755369533.40549
1560124800,0.1184697759219586,0.12339342609471471,0.11623594923708731,0.1189802086765985,4538493609.669825
1560211200,0.1192645242678075,0.1216115938469188,0.11686305372398428,0.11910838049291211,3783315418.33772
1560297600,0.11921882002295348,0.12181056648276627,0.11611646937241234,0.11871062097870096,4225280026.038954
1560384000,0.11873428879332923,0.12429713910789734,0.11585761392727291,0.11898540985709966,4657123686.430308
1560470400,0.11902669121786413,0.12084288352121865,0.11064739109158986,0.11228672221836758,4774304652.852945
1560556800,0.11237148514252965,0.1155498791918737,0.11015629717300936,0.11152564127105921,4226244186.2472887
1560643200,0.11162984283482819,0.11400799246181399,0.10626224648118028,0.11113035699179707,4807472749.158084
1560729600,0.11096518255448423,0.11445269800596258,0.10675940348269505,0.11008968266117856,3664640693.29038
1560816000,0.10969674162509609,0.11335148130688533,0.10676983234841132,0.10973327009193892,3764084794.4099555
1560902400,0.12006728779190004,0.12319715634909498,0.11733339557875948,0.1187645861833937,3147515911.1517916
1560988800,0.11888271871580855,0.11998204669279774,0.11225348398440901,0.11364148285673775,3375429626.245344
1561075200,0.11383043899625936,0.11383043899625936,0.10681949557174841,0.10681949557174841,4117761831.352136
1561161600,0.10683680133356242,0.10960296777115759,0.09946045899820546,0.10616064217595901,6131799361.375555
1561248000,0.1067234959010564,0.11029264206016388,0.10217895441299049,0.10403861419894685,4439603975.099449
1561334400,0.10392561551978126,0.10760309740654296,0.1020744604864762,0.10366310130187063,4144231878.7797637
1561420800,0.10510505956247886,0.11017108445313331,0.0991811559764809,0.10246949189153493,5456828552.101554
1561507200,0.10266081880671303,0.10266081880671303,0.09005790166081895,0.09048008780776409,8188568090.709696
